name,latitude,longitude,review_count,rating,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,verified,Friday_morning,Friday_afternoon,Friday_evening,Saturday_morning,Saturday_afternoon,Saturday_evening,Sunday_morning,Sunday_afternoon,Sunday_evening,Monday_morning,Monday_afternoon,Monday_evening,Tuesday_morning,Tuesday_afternoon,Tuesday_evening,Wednesday_morning,Wednesday_afternoon,Wednesday_evening,Thursday_morning,Thursday_afternoon,Thursday_evening,Website_known,Phone_known,main_category,geo_cluster
Stadhuis Gemeente Zwolle,52.5113132,6.0929102,-0.13565018445999782,0.7629833215108593,8 AM-5 PM,Closed,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
Lacoste - City Centre Deira,25.2517454,55.3329138,-0.1348112539315082,-0.727832746181606,10 AM-12 AM,10 AM-12 AM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Club Lux Dubai,25.2576187,55.3042685,-0.11635478230473616,0.16665689443387402,8 PM-4 AM,8 PM-4 AM,8 PM-4 AM,8 PM-4 AM,8 PM-4 AM,8 PM-4 AM,8 PM-4 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Fella.ae,25.27062,55.3184823,-0.12054943494718434,0.9120649282801067,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
library Vathorst,52.1943962,5.431296199999999,-0.13145553181754963,-1.0259959597200987,10 AM-8 PM,Closed,Closed,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Library,1
Eco Friendly Car Wash,25.1184884,55.2076612,-0.13585991709212025,-0.13150631910461932,8:30 AM-9 PM,8:30 AM-9 PM,8:30 AM-9 PM,8:30 AM-9 PM,8:30 AM-9 PM,8:30 AM-9 PM,8:30 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Car,0
Metropol Tours,50.1167122,8.680254399999999,-0.13271392761028408,1.0611465350493527,10 AM-7 PM,10 AM-3:30 PM,Closed,10 AM-7 PM,10 AM-7 PM,10 AM-7 PM,10 AM-7 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,2
Tous Les Jours Bakery Cafe Ellicott City,39.2784118,-76.834775,0.06779046869873943,0.464820107972366,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,4
Dubai Islands Beach,25.3030041,55.3013634,0.023117418056666204,0.31573850120312,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Tourist,0
Valentino Motors Ltd,51.5646254,-0.2625966,-0.1241148896932653,0.017575287664626682,9:30 AM-6:30 PM,9:30 AM-6:30 PM,Closed,9:30 AM-6:30 PM,9:30 AM-6:30 PM,9:30 AM-6:30 PM,9:30 AM-6:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dealer,1
Al Nibras Al fadhi paint contact llc,25.3585979,55.3906991,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Sevice Painting,51.9526419,4.8378347,-0.13124579918542723,0.16665689443387402,8 AM-5 PM,8 AM-5 PM,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
ADIB ATM,25.4339303,55.5269257,-0.1371183128848547,-0.727832746181606,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dubai Police Innovation Center,25.2728287,55.3522811,-0.1375377781490995,1.0611465350493527,7:30 AM-12 PM,Closed,Closed,7:30 AM-3:30 AM,7:30 AM-3:30 AM,7:30 AM-3:30 AM,7:30 AM-3:30 AM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Office,0
Chingari 2 Asian Night Club,25.2648561,55.3186915,-0.1375377781490995,1.0611465350493527,9 PM-3 AM,9 PM-3 AM,9 PM-3 AM,9 PM-3 AM,9 PM-3 AM,9 PM-3 AM,9 PM-3 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"RAKBANK ATM - Power Group, Sonapur",25.2646012,55.4179923,-0.13690858025273228,-3.4113016680280435,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,0
Crate and Barrel,25.1959867,55.2786846,-0.13166526444967205,-1.9204856003355781,10 AM-1 AM,10 AM-1 AM,10 AM-1 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Aquatic life Pets حيوانات اليفة,25.393735,55.4938725,-0.1304068686569376,-0.28058792587386666,4 PM-12 AM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Shalimar Bakery llc,25.3817059,55.4770836,-0.12935820549632554,0.017575287664626682,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bakery,0
ADNAN BEHBEHANI PVT REAL ESTATE EST,25.3346467,55.3894749,-0.1375377781490995,1.0611465350493527,8 AM-12 PM,8 AM-1 PM,Closed,8 AM-1 PM,8 AM-1 PM,8 AM-1 PM,8 AM-1 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
van Kuijzen Keukens,52.0864326,5.2435353,-0.1350209865636306,0.464820107972366,10 AM-5:30 PM,10 AM-4 PM,Closed,Closed,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,1
Cemetery RuheForst Lahn-Taunus Höhe,50.2915634,7.787895,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,2
Pioneer Children Nursery,25.2926189,55.3327104,-0.12747061180722385,0.6139017147416134,7 AM-5 PM,Closed,Closed,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Car,0
Eastern Rose Laundry,25.283522,55.3241013,-0.13585991709212025,-1.9204856003355781,Closed,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Kath. Kirchengemeinde St. Gallus,50.10233,8.64006,-0.13439178866726337,0.017575287664626682,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,2
Farah Al Mana Jewellery,25.253643,55.3295713,-0.13774751078122194,1.0611465350493527,9:30 AM-6 PM,Closed,Closed,9:30 AM-6 PM,9:30 AM-6 PM,9:30 AM-6 PM,9:30 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
ProWash - 1060,25.09688,55.164915,0.009904262232954403,0.6139017147416134,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,0
Shoosh World,25.236409,55.269633,-0.13019713602481517,0.464820107972366,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
Al Maraya Typing Services,25.3412216,55.3979066,-0.13124579918542723,0.16665689443387402,9 AM-10 PM,Closed,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
'T Ezelsoor,52.1533294,5.3862776,-0.1041902896416364,0.31573850120312,12-5 PM,10 AM-5 PM,Closed,Closed,Closed,12-5 PM,12-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,1
Marcotte's Bar & Grill,41.6104066,-87.7363523,-0.07503745377662147,0.31573850120312,11 AM-3 AM,11 AM-3 AM,11 AM-2 AM,11 AM-2 AM,11 AM-2 AM,11 AM-2 AM,11 AM-2 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,5
Leiden University Library,52.157305,4.481427,-0.11006280334106386,0.464820107972366,8:30 AM-11:45 PM,9:30 AM-11:15 PM,9:30 AM-11:15 PM,8:30 AM-11:45 PM,8:30 AM-11:45 PM,8:30 AM-11:45 PM,8:30 AM-11:45 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Library,1
Encore Las Vegas,36.1294396,-115.164314,4.439037987393999,0.464820107972366,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hotel,3
SUPER 20 - Restaurant & Lounge,25.2573446,55.3044926,-0.13229446234603928,0.7629833215108593,9:30 PM-4 AM,9:30 PM-4 AM,9:30 PM-4 AM,9:30 PM-4 AM,9:30 PM-4 AM,9:30 PM-4 AM,9:30 PM-4 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,0
Enterprise Rent-A-Car,36.9168016,-121.7696906,-0.11593531704049133,-0.727832746181606,8 AM-5 PM,9 AM-12 PM,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,3
Shred And Build,25.2767848,55.3288842,-0.1308263339211824,-0.13150631910461932,5 AM-2 AM,5 AM-2 AM,4-9 PM,5 AM-2 AM,5 AM-2 AM,5 AM-2 AM,5 AM-2 AM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Pure Life Vet Treatment Dubai Branch,25.1690973,55.2151079,-0.1264219486466118,1.0611465350493527,8 AM-10 PM,8 AM-10 PM,9 AM-9 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Enterprise Rent-A-Car,46.9998969,-120.5536886,-0.1241148896932653,-0.727832746181606,8 AM-4 PM,Closed,Closed,8 AM-4 PM,8 AM-4 PM,8 AM-4 PM,8 AM-4 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,3
Black Lion Used Cars,25.3449874,55.6448748,-0.13124579918542723,0.16665689443387402,Closed,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dealer,0
Library Idea Soesterberg,52.1181108,5.279495799999999,-0.1373280455169771,1.0611465350493527,1:30-8 PM,Closed,Closed,1:30-5 PM,Closed,11 AM-5 PM,Closed,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Library,1
Abu Hail Gym,25.2796737,55.3442289,-0.1129990601907776,0.16665689443387402,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Fitness,0
Blitz Clothing,55.861055,-4.255464,-0.1285192749678359,0.7629833215108593,9 AM-6 PM,9 AM-6 PM,Closed,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,1
Chances Casino - Kamloops,50.709088,-120.3743593,0.04451014653315198,-0.4296695326431127,10 AM-1:30 AM,10 AM-1:30 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,3
Golden Tulip Downtown Abu Dhabi,24.4929876,54.3663802,-0.023652958906631126,-1.1750775664893454,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hotel,0
Al Baraka Real Estate,25.2830328,55.3512528,-0.1375377781490995,1.0611465350493527,Closed,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
Ev. Maria Magdalena Gemeinde - Lukaskirche,50.101505,8.6764272,-0.13544045182787542,-0.5787511394123593,10 AM-12 PM,Closed,11 AM-6 PM,Closed,10 AM-12 PM,10 AM-12 PM,4-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,2
"ATM, Dubai Islamic Bank (DIB) | Rolla Mall, Sharjah",25.3586425,55.3895086,-0.1371183128848547,-1.9204856003355781,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bank,0
Midtown Supermarket,25.2594721,55.3223253,-0.13544045182787542,0.017575287664626682,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Supermarket,0
AL WASI BICYCLES and Electric Scooter Repairing Shop,25.3120234,55.456259,-0.13061660128906,0.017575287664626682,3-11 PM,8:30 AM-11 PM,8:30 AM-11 PM,8:30 AM-11 PM,8:30 AM-11 PM,8:30 AM-11 PM,8:30 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,0
Sharjah Art Foundation - Collections Building,25.3605326,55.3857183,-0.12159809810779638,0.16665689443387402,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Museum,0
Stagecoach at Kilmarnock Bus Station,55.6103589,-4.4950402,-0.05259606213952365,-1.9204856003355781,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
Souq Al Haraj Phase 2,25.3500896,55.4838491,-0.1346015212993858,0.7629833215108593,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dealer,0
家族葬そら 巻,37.7678673,138.8981602,-0.13124579918542723,0.16665689443387402,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,0
Lebanon Public Library,39.433151,-84.20873069999999,-0.12138836547567398,0.6139017147416134,9 AM-5 PM,9 AM-5 PM,1-4 PM,10 AM-8 PM,10 AM-8 PM,10 AM-8 PM,10 AM-8 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Library,5
Al khair Moroccan Bakery مخبز الخير المغربي,25.3925554,55.4381126,-0.1373280455169771,0.017575287664626682,8 AM-3 PM,8 AM-3 PM,8 AM-3 PM,8 AM-3 PM,8 AM-3 PM,8 AM-3 PM,8 AM-3 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bakery,0
All-In Painters,52.129995,5.1945316,-0.13124579918542723,0.16665689443387402,7:30 AM-4 PM,Closed,Closed,7:30 AM-4 PM,7:30 AM-4 PM,7:30 AM-4 PM,7:30 AM-4 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
AAA Jewelry Trading LLC,25.2745766,55.3017717,-0.13774751078122194,1.0611465350493527,4-10 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dealer,0
M&A Elektronik,50.1022335,8.7653599,-0.13187499708179445,-0.4296695326431127,11-11:30 AM,11 AM-4 PM,Closed,11 AM-6 PM,11 AM-6 PM,11 AM-6 PM,11 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,2
Gargash Insurance Services Sharjah Branch,25.3429878,55.3858008,-0.08384622432576266,0.6139017147416134,8 AM-5:30 PM,Closed,Closed,8 AM-5:30 PM,8 AM-5:30 PM,8 AM-5:30 PM,8 AM-5:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Prime Corp Medical Center,25.2500586,55.3509279,-0.13690858025273228,1.0611465350493527,8 AM-4 PM,8 AM-4 PM,Closed,8 AM-4 PM,8 AM-4 PM,8 AM-4 PM,8 AM-4 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Ultima Hair Dressing Saloon,25.3379276,55.388101,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Malik Al Madina Second Hand Furniture Trading,25.2712041,55.3086036,-0.11782291072959301,-0.727832746181606,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Office,0
In House Spa,25.4169404,55.4927658,-0.13208472971391685,0.16665689443387402,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,Closed,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Beauty,0
Open desert,23.6243995,53.6834586,-0.1375377781490995,0.31573850120312,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,0
Fair Play,51.4296302,5.736600699999999,-0.10796547701983977,-0.8769143529508521,10 AM-6 AM,10 AM-6 AM,10 AM-6 AM,10 AM-6 AM,10 AM-6 AM,10 AM-6 AM,10 AM-6 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,2
"Horseshoe Indianapolis, Shelbyville",39.588667,-85.8231969,2.288439577610812,-0.5787511394123593,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Tourist,5
Right Root Garments,25.2753796,55.3301603,-0.13397232340301854,1.0611465350493527,3:15 AM-12 AM,9:15 AM-12 AM,9:15 AM-12 AM,9:15 AM-12 AM,9:15 AM-12 AM,9:15 AM-12 AM,9:15 AM-12 AM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Fair Play Casino,51.8082259,4.6510988,-0.10586815069861567,-1.0259959597200987,7 AM-3 AM,7 AM-3 AM,7 AM-3 AM,7 AM-3 AM,7 AM-3 AM,7 AM-3 AM,7 AM-3 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
Bedashing Beauty Lounge – Al Jada,25.3192096,55.4799114,-0.09223552961065905,0.464820107972366,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Beauty,0
خالد حان لتجاره اثاث مستعمل الشارقة | Khalid Khan Used Furniture TR,25.3401631,55.3931902,-0.13669884762060988,0.017575287664626682,9:30 AM-12 AM,9:30 AM-12 AM,9:30 AM-12 AM,9:30 AM-12 AM,9:30 AM-12 AM,9:30 AM-12 AM,9:30 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Office,0
"Mosque , Masjid, مسجد",25.3198296,55.4016674,-0.13774751078122194,-1.9204856003355781,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
BoekenVoordeel,52.1138989,5.1122077,-0.13418205603514097,-1.0259959597200987,9:30 AM-5:30 PM,9 AM-5 PM,12-5 PM,10 AM-5:30 PM,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9 AM-5:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,1
!schmuck moseler und reichert,50.1107111,8.6823891,-0.1371183128848547,1.0611465350493527,11 AM-6 PM,11 AM-4 PM,Closed,11 AM-6 PM,11 AM-6 PM,11 AM-6 PM,11 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Jeweler,2
The Hatter's Bookshop,37.3692973,-81.0958622,-0.12096890021142916,0.6139017147416134,10 AM-6 PM,10 AM-4 PM,Closed,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,4
Insurance Experts,25.3444956,55.3861777,-0.13124579918542723,0.16665689443387402,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Agency,0
Filemon schilderwerk,52.1504446,5.3894536,-0.1375377781490995,1.0611465350493527,9 AM-5 PM,Closed,Closed,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
Horniman Museum and Gardens,51.4410762,-0.0612925,1.5994678810886964,0.464820107972366,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,1
EPPCO | 22 | Ras Al Khor,25.1744334,55.3710474,-0.12474408758963253,0.017575287664626682,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Restaurant,0
"Aster Pharmacy - Century Mall, Mamzar",25.2896355,55.346984,-0.1304068686569376,0.464820107972366,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Pharmacy,0
Hollywood Casino Toledo,41.6206493,-83.5450199,2.4383984095783346,-0.4296695326431127,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,5
Level Shoes,24.7559257,46.6301541,-0.12747061180722385,-1.324159173258592,2-11 PM,9:30 AM-11 PM,9:30 AM-11 PM,9:30 AM-11 PM,9:30 AM-11 PM,9:30 AM-11 PM,9:30 AM-11 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Nawras Muwaileh Bakery,25.3076012,55.4586856,-0.1371183128848547,0.31573850120312,8 AM-11:55 PM,8 AM-11:55 PM,8 AM-11:55 PM,8 AM-11:55 PM,8 AM-11:55 PM,8 AM-11:55 PM,8 AM-11:55 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bakery,0
NSQ,33.9049908,-118.0827861,-0.13774751078122194,-4.902117735720509,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Consulate General of South Africa,25.2544558,55.3060287,-0.10901414018045182,-2.218648813874071,8-11 AM,Closed,Closed,8 AM-12 PM,8 AM-12 PM,8 AM-12 PM,8 AM-12 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
