name,latitude,longitude,review_count,rating,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,verified,Friday_morning,Friday_afternoon,Friday_evening,Saturday_morning,Saturday_afternoon,Saturday_evening,Sunday_morning,Sunday_afternoon,Sunday_evening,Monday_morning,Monday_afternoon,Monday_evening,Tuesday_morning,Tuesday_afternoon,Tuesday_evening,Wednesday_morning,Wednesday_afternoon,Wednesday_evening,Thursday_morning,Thursday_afternoon,Thursday_evening,Website_known,Phone_known,main_category,geo_cluster
River Cree Resort and Casino,53.5103877,-113.6971708,0.9999998418533985,0.0005623994825635075,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,1
اثاث مستعمل Dar Al Misk used furniture,25.3384936,55.3937525,0.8302211308910923,0.5574341878840191,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
قبر نعمة رحمها الله,25.1587977,55.2397317,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
RAALC Law Firm | Lawyers in Dubai,25.1854961,55.2799034,0.9662349396012462,0.25766265056033233,9 AM-6 PM,Closed,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
Chef clothing that's your own (@merchhubdxb),25.2633681,55.3287591,0.19611613513818404,0.9805806756909202,1 AM-10 PM,1 AM-10 PM,1 AM-10 PM,1 AM-10 PM,1 AM-10 PM,1 AM-10 PM,1:45 AM-10:45 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
All Paint Services,35.867242999999995,-78.46048859999999,0.9906788398452958,0.1362183404787282,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,2
IDEAL STAR FASHION L.L.C Br,25.2697981,55.3086358,0.8944271909999159,0.4472135954999579,2:30-11:30 PM,11:30 AM-11:30 PM,11:30 AM-11:30 PM,11:30 AM-11:30 PM,11:30 AM-11:30 PM,11:30 AM-11:30 PM,11:30 AM-11:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Dr.Radhakrishnan Medical Centre,25.2730661,55.3301102,0.9746802776302903,0.22360312251518424,4-10:30 PM,8:30 AM-10:30 PM,8:30 AM-10:30 PM,8:30 AM-10:30 PM,8:30 AM-10:30 PM,8:30 AM-10:30 PM,8:30 AM-10:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Solemates Shoe Trading LLC,25.3008538,55.379877,0.5547001962252291,0.8320502943378437,10 AM-12 AM,10 AM-12 AM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Building 45,25.2723097,55.323111,0.5547001962252291,0.8320502943378437,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,0
Zeste Café,25.2220281,55.3574218,0.9861798660721002,0.16567821750011283,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,0
Al Maha Laundry,25.3320722,55.3751172,0.5144957554275265,0.8574929257125441,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
AC Schmuck Atelier,50.1434458,8.7263963,0.7682212795973759,0.6401843996644799,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,3
Dow Curise,25.2645495,55.3099705,0.7071067811865475,0.7071067811865475,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,0
Dr.Sally Serdaneh -أخصائية أسنان أطفال,25.1995345,55.2392481,0.9906788398452958,0.1362183404787282,9 AM-8 PM,9 AM-8 PM,9 AM-8 PM,9 AM-8 PM,9 AM-8 PM,9 AM-8 PM,9 AM-8 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
OSLUB Electronics,25.2610607,55.3188671,0.5144957554275265,0.8574929257125441,Closed,9:30 AM-1:30 PM,9:30 AM-1:30 PM,9:30 AM-1:30 PM,9:30 AM-1:30 PM,9:30 AM-1:30 PM,9:30 AM-1:30 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Brave Hero Men's Fashion Al Maktoum Rd,25.2611434,55.3209578,0.9950371902099892,0.09950371902099892,2-11 PM,10 AM-10:30 PM,10 AM-10:30 PM,10 AM-10:30 PM,10 AM-10:30 PM,10 AM-10:30 PM,10 AM-10:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Camping Ground kalam Kopen,-6.270702,107.060243,0.9999288234573095,0.01193096891625199,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Victory Heights Primary School,25.0351834,55.222714,0.9962166898819401,0.08690400911736072,7:30 AM-1 PM,Closed,Closed,7:30 AM-4:30 PM,7:30 AM-4:30 PM,7:30 AM-4:30 PM,7:30 AM-4:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
MUHAMMAD ISHAQUE USED CARS AL SAJA SHARJAH,25.3171369,55.6331106,0.5547001962252291,0.8320502943378437,Closed,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dealer,0
Mazaya Real Estate - مكتب المزايا للعقارات,25.323658,55.3784904,0.970899208007849,0.23948847130860276,Closed,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
Al Siaaam Technical Services L.L.C,25.270703,55.325366,0.40613846605344767,0.9138115486202573,8 AM-2 AM,Closed,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"Rumänisch Orthodoxe Kirche ""Schutzmantel d.Gottesgebärerin"" - Frankfurt am Main.",50.088808,8.676039,0.9943889131791123,0.10578605459352258,Closed,4-6 PM,11 AM-2 PM,Closed,Closed,Closed,Closed,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Yaamava' Resort & Casino,34.1504981,-117.229242,0.9999999955808426,9.40123107205269e-05,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hotel,1
ZOOM | 4022,25.2692735,55.3071921,0.8,0.6,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,0
Parking Near Blue Tower,25.2228654,55.2805846,0.19611613513818404,0.9805806756909202,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Park,0
Al Lamsah Al Sattea Rent A Car L.L.C.,25.1702869,55.406561,0.7713732785400772,0.6363829547955637,Closed,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
Sea Breeze Electronics,25.2686831,55.3151037,0.9906788398452958,0.1362183404787282,6-8 PM,9 AM-8 PM,9 AM-9:30 PM,9 AM-9:30 PM,9 AM-9:30 PM,9 AM-9:30 PM,9 AM-9:30 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Rukn Alafia Supplements,25.2530546,55.3341689,0.9906788398452958,0.1362183404787282,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,0
Aquaria van wolferen,51.5756913,4.587794199999999,0.9758579247204342,0.2184062974374305,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,3
Pannendekkersbedrijf H.A. Seijnder,52.0140891,5.187699299999999,0.3713906763541037,0.9284766908852594,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Casino Suikerland,51.9681855,5.9090718,0.99109213438291,0.13317800555770354,11 AM-12 AM,11 AM-12 AM,1-11 PM,11 AM-12 AM,11 AM-12 AM,11 AM-12 AM,11 AM-12 AM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Aimed Bakery,25.3934029,55.5103928,0.9906788398452958,0.1362183404787282,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bakery,0
ZOOM | 1002,25.2141568,55.2735766,0.7071067811865475,0.7071067811865475,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Shop,0
New Taipei City Funeral Parlor,25.0282725,121.4570277,0.9998925352744911,0.014660078524701184,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,0
Car_id,25.2937597,55.587566,0.9742180720067695,0.22560839562262033,12 AM-12 PM,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
The dabarkads club,25.2607611,55.3229887,0.9662349396012463,0.25766265056033233,9 PM-3 AM,9 PM-3 AM,9 PM-3 AM,9 PM-3 AM,9 PM-3 AM,9 PM-3 AM,9 PM-3 AM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Hala Pharmacy LLC - Branch 45,25.2995275,55.373638,0.9999538478703502,0.009607399714832777,8 AM-2 AM,8 AM-2 AM,8 AM-2 AM,8 AM-2 AM,8 AM-2 AM,8 AM-2 AM,8 AM-2 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Pharmacy,0
Pet Parties Dubai,25.1235088,55.1973337,0.8527544148434507,0.5223120790916136,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Park,0
Al Aweer Auto Market,25.1687544,55.36702,0.9999942642996387,0.0033869407766287506,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dealer,0
CCC,25.3236368,55.635636,0.3713906763541037,0.9284766908852594,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
Red Jewellery,25.271406,55.310478,0.19611613513818404,0.9805806756909202,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
TATA Dealership,25.3510607,55.6207481,0.40613846605344767,0.9138115486202573,8 AM-5:30 PM,8 AM-1 PM,Closed,8 AM-5:30 PM,8 AM-5:30 PM,8 AM-5:30 PM,8 AM-5:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dealer,0
Thrift Bazaar,25.2704827,55.3177948,0.8944271909999159,0.4472135954999579,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Kings Medical Center,25.2652913,55.3210196,0.9999581632490584,0.009147226441363529,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
Alburaq car auction,25.3836825,55.5169151,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Connect World Travel & Tourism,25.2563659,55.2906803,0.995258625480023,0.0972639111264568,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hotel,0
Dragonara Casino,35.9263978,14.4947286,0.9999989415872796,0.0014549310363760988,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Tourist,3
River House Resale,44.6549217,-84.7351382,0.9872025833945439,0.1594711865483494,10 AM-5 PM,10 AM-5 PM,Closed,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,2
XLive CAFETERIA,25.3951864,55.4529564,0.9942070475658493,0.10748184298009181,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,0
RTA Parking,25.2589942,55.3301099,0.3713906763541037,0.9284766908852594,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Park,0
Ilona Stepping,50.1007281,8.6858214,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Casino België,51.1976144,4.424683,0.9906788398452958,0.1362183404787282,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,3
Dubai Police General Head Quarters,25.2743193,55.3513562,0.9906788398452958,0.1362183404787282,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,0
Duinrell,52.1465175,4.3843588,0.9999999612713355,0.00027831156565765087,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,3
Cemetery,50.2824592,8.5456304,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
MALABAR SUPERMARKET BURDUBAI,25.2616439,55.289909,0.9906788398452958,0.1362183404787282,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Supermarket,0
ASR Chartered Accountants -Sharjah Branch,25.3208354,55.4430604,0.9906788398452958,0.1362183404787282,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Eastern Commercial Agencies L.L.C.,25.2611391,55.3189958,0.9084904526785746,0.4179056082321443,9 AM-1:30 PM,9 AM-6 PM,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Tiger Health Club Al Qadesiah,25.300187,55.3795892,0.9878771254044861,0.15523783399213353,6 AM-11 PM,6 AM-11 PM,Closed,6 AM-11 PM,6 AM-11 PM,6 AM-11 PM,6 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
EB5 Lawyer UAE,25.2003935,55.2689589,0.9906788398452958,0.1362183404787282,10 AM-7 PM,10 AM-3 PM,Closed,10 AM-7 PM,10 AM-7 PM,10 AM-7 PM,10 AM-7 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
ENOC | 1058 | Muhaisinah Fifth,25.273826,55.4356156,0.9999119438833663,0.013270436292279244,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,0
Principal Real Estate GmbH,50.1145331,8.6689402,0.4472135954999579,0.8944271909999159,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,3
Dool jewelry,25.2695648,55.2980035,0.9561658132304403,0.2928257803018223,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Aster Al Shifa Pharmacy,25.247481,55.3017855,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Pharmacy,0
ReStart Fitness Center & Gym,25.2573979,55.2871607,0.9998127477175216,0.01935121447195203,5 AM-1 AM,5 AM-1 AM,4-9 PM,5 AM-1 AM,5 AM-1 AM,5 AM-1 AM,5 AM-1 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Abu Dhabi Private Tours - Best Travel Agency,25.242571,55.310376,0.8741572761215377,0.48564293117863205,9 AM-6 PM,9 AM-6 PM,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
پیرایش رخ,23.6485278,54.0361083,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
ADAM MEDICAL CENTRE L.L.C,25.2447717,55.3152796,0.9936584818289543,0.11244030189117114,9 AM-8 PM,8 AM-9 PM,8 AM-8 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
Zeker Dakbedekkingen,52.1754614,5.2778371,0.19611613513818404,0.9805806756909202,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Community Family Funeral Home,39.8288452,-84.9032151,0.9873303712766988,0.15867809538375516,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,2
PETLOVE,25.0840378,55.1425111,0.999382591304283,0.035134544225541194,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
Gerrie's Strijkservice,52.0995878,5.2391576,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,3
St. Paul's Church,50.1111941,8.6807574,0.9999974039735168,0.0022786062027361337,Closed,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,10 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,3
Suite-Hotel Falk,50.1185744,8.6763929,0.999571449110681,0.029273163866812797,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hotel,3
Al Jameela Polyclinic,25.27667,55.313378,0.9422146902791405,0.33500966765480555,Closed,9:30 AM-9:30 PM,9:30 AM-9:30 PM,9:30 AM-9:30 PM,9:30 AM-9:30 PM,9:30 AM-9:30 PM,9:30 AM-9:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Al Baraka Lock Repairing,25.234402,55.27823,0.7525766947068778,0.658504607868518,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Buzz Mart,29.6649395,-81.41475179999999,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,2
Al Rahmaniya Bakery,25.3345827,55.6212929,0.31622776601683794,0.9486832980505138,6:30-11 PM,6:30-11 PM,6:30-11 PM,6:30-11 PM,6:30-11 PM,6:30-11 PM,6:30-11 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bakery,0
Barnes & Noble,34.0642414,-83.9825694,0.9999969549679507,0.002467803644234213,10 AM-9 PM,10 AM-9 PM,11 AM-8 PM,10 AM-9 PM,10 AM-9 PM,10 AM-9 PM,10 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,2
Wellcome Collection,51.5259047,-0.1338784999999999,0.9999917527314113,0.004061338345930822,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,Closed,10 AM-6 PM,10 AM-6 PM,10 AM-8 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Library,5
Flash Casino Cuijk,51.7299125,5.8811163,0.9959319878910516,0.09010813223776182,9 AM-12 AM,9 AM-12 AM,11 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,9 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Easy And Quick Travel Agency,25.2733431,55.3132751,0.19611613513818404,0.9805806756909202,9:30 AM-11 PM,9:30 AM-11 PM,9:30 AM-11 PM,9:30 AM-11 PM,9:30 AM-11 PM,9:30 AM-11 PM,9:30 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
Diversified Integrated Sports Clinic (DISC) - JLT,25.0779204,55.1530234,0.9994971690491445,0.03170818605259355,7 AM-7 PM,7 AM-7 PM,9 AM-6 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Med7 Drug Store,25.2950575,55.3936685,0.9915239775208115,0.12992383153720977,7:30 AM-6 PM,7:30 AM-6 PM,Closed,7:30 AM-6 PM,7:30 AM-6 PM,7:30 AM-6 PM,7:30 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Filli Cafe,25.1342071,55.3874357,0.9999985882521162,0.0016803254966531458,8:30 AM-3:30 AM,8:30 AM-3:30 AM,8:30 AM-3:30 AM,8:30 AM-3:30 AM,8:30 AM-3:30 AM,8:30 AM-3:30 AM,8:30 AM-3:30 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,0
